"Subject" "Activity" "Measurement" "Average"
23 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.X" 0.21
23 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Y" 0.1
23 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Z" 0.28
23 "WALKING_DOWNSTAIRS" "fBodyAcc.std.X" -0.03
23 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Y" 0.04
23 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Z" 0.09
23 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.X" -0.23
23 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Y" 0.01
23 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Z" 0.18
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.X" 0.2
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Y" -0.07
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Z" 0.16
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.X" 0.08
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Y" -0.18
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Z" -0.1
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.21
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.18
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.18
23 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.X" -0.21
23 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Y" 0.33
23 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Z" -0.14
23 "WALKING_DOWNSTAIRS" "fBodyGyro.std.X" -0.48
23 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" 0.13
23 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.31
23 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" 0.02
23 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Y" 0.09
23 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Z" -0.06
23 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean" 0.36
23 "WALKING_DOWNSTAIRS" "fBodyAccMag.std" -0.05
23 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq" 0.17
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean" 0.34
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std" 0.22
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.06
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean" 0.15
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std" -0.22
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq" 0.4
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean" 0.07
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std" -0.04
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.22
23 "SITTING" "tBodyAcc.mean.X" 0.27
23 "SITTING" "tBodyAcc.mean.Y" -0.01
23 "SITTING" "tBodyAcc.mean.Z" -0.1
23 "SITTING" "tBodyAcc.std.X" -0.99
23 "SITTING" "tBodyAcc.std.Y" -0.93
23 "SITTING" "tBodyAcc.std.Z" -0.91
23 "SITTING" "tGravityAcc.mean.X" 0.94
23 "SITTING" "tGravityAcc.mean.Y" 0.12
23 "SITTING" "tGravityAcc.mean.Z" 0.06
23 "SITTING" "tGravityAcc.std.X" -0.98
23 "SITTING" "tGravityAcc.std.Y" -0.96
23 "SITTING" "tGravityAcc.std.Z" -0.92
23 "SITTING" "tBodyAccJerk.mean.X" 0.08
23 "SITTING" "tBodyAccJerk.mean.Y" 0.01
23 "SITTING" "tBodyAccJerk.mean.Z" 0
23 "SITTING" "tBodyAccJerk.std.X" -0.98
23 "SITTING" "tBodyAccJerk.std.Y" -0.98
23 "SITTING" "tBodyAccJerk.std.Z" -0.98
23 "SITTING" "tBodyGyro.mean.X" -0.05
23 "SITTING" "tBodyGyro.mean.Y" -0.07
23 "SITTING" "tBodyGyro.mean.Z" 0.06
23 "SITTING" "tBodyGyro.std.X" -0.98
23 "SITTING" "tBodyGyro.std.Y" -0.95
23 "SITTING" "tBodyGyro.std.Z" -0.96
23 "SITTING" "tBodyGyroJerk.mean.X" -0.1
23 "SITTING" "tBodyGyroJerk.mean.Y" -0.04
23 "SITTING" "tBodyGyroJerk.mean.Z" -0.05
23 "SITTING" "tBodyGyroJerk.std.X" -0.99
23 "SITTING" "tBodyGyroJerk.std.Y" -0.98
23 "SITTING" "tBodyGyroJerk.std.Z" -0.99
23 "SITTING" "tBodyAccMag.mean" -0.94
23 "SITTING" "tBodyAccMag.std" -0.92
23 "SITTING" "tGravityAccMag.mean" -0.94
23 "SITTING" "tGravityAccMag.std" -0.92
23 "SITTING" "tBodyAccJerkMag.mean" -0.98
23 "SITTING" "tBodyAccJerkMag.std" -0.97
23 "SITTING" "tBodyGyroMag.mean" -0.94
23 "SITTING" "tBodyGyroMag.std" -0.94
23 "SITTING" "tBodyGyroJerkMag.mean" -0.99
23 "SITTING" "tBodyGyroJerkMag.std" -0.98
23 "SITTING" "fBodyAcc.mean.X" -0.99
23 "SITTING" "fBodyAcc.mean.Y" -0.95
23 "SITTING" "fBodyAcc.mean.Z" -0.94
23 "SITTING" "fBodyAcc.std.X" -0.99
23 "SITTING" "fBodyAcc.std.Y" -0.93
23 "SITTING" "fBodyAcc.std.Z" -0.9
23 "SITTING" "fBodyAcc.meanFreq.X" 0.05
23 "SITTING" "fBodyAcc.meanFreq.Y" 0.13
23 "SITTING" "fBodyAcc.meanFreq.Z" 0.08
23 "SITTING" "fBodyAccJerk.mean.X" -0.98
23 "SITTING" "fBodyAccJerk.mean.Y" -0.98
23 "SITTING" "fBodyAccJerk.mean.Z" -0.97
23 "SITTING" "fBodyAccJerk.std.X" -0.99
23 "SITTING" "fBodyAccJerk.std.Y" -0.98
23 "SITTING" "fBodyAccJerk.std.Z" -0.98
23 "SITTING" "fBodyAccJerk.meanFreq.X" 0.29
23 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.04
23 "SITTING" "fBodyAccJerk.meanFreq.Z" 0.03
23 "SITTING" "fBodyGyro.mean.X" -0.98
23 "SITTING" "fBodyGyro.mean.Y" -0.96
23 "SITTING" "fBodyGyro.mean.Z" -0.97
23 "SITTING" "fBodyGyro.std.X" -0.98
23 "SITTING" "fBodyGyro.std.Y" -0.94
23 "SITTING" "fBodyGyro.std.Z" -0.96
23 "SITTING" "fBodyGyro.meanFreq.X" 0.07
23 "SITTING" "fBodyGyro.meanFreq.Y" -0.08
23 "SITTING" "fBodyGyro.meanFreq.Z" 0.14
23 "SITTING" "fBodyAccMag.mean" -0.95
23 "SITTING" "fBodyAccMag.std" -0.93
23 "SITTING" "fBodyAccMag.meanFreq" 0.16
23 "SITTING" "fBodyBodyAccJerkMag.mean" -0.97
23 "SITTING" "fBodyBodyAccJerkMag.std" -0.97
23 "SITTING" "fBodyBodyAccJerkMag.meanFreq" 0.2
23 "SITTING" "fBodyBodyGyroMag.mean" -0.95
23 "SITTING" "fBodyBodyGyroMag.std" -0.94
23 "SITTING" "fBodyBodyGyroMag.meanFreq" 0.13
23 "SITTING" "fBodyBodyGyroJerkMag.mean" -0.98
23 "SITTING" "fBodyBodyGyroJerkMag.std" -0.98
23 "SITTING" "fBodyBodyGyroJerkMag.meanFreq" 0.05
23 "STANDING" "tBodyAcc.mean.X" 0.28
23 "STANDING" "tBodyAcc.mean.Y" -0.02
23 "STANDING" "tBodyAcc.mean.Z" -0.11
23 "STANDING" "tBodyAcc.std.X" -0.99
23 "STANDING" "tBodyAcc.std.Y" -0.96
23 "STANDING" "tBodyAcc.std.Z" -0.93
23 "STANDING" "tGravityAcc.mean.X" 0.92
23 "STANDING" "tGravityAcc.mean.Y" -0.12
23 "STANDING" "tGravityAcc.mean.Z" -0.22
23 "STANDING" "tGravityAcc.std.X" -0.98
23 "STANDING" "tGravityAcc.std.Y" -0.98
23 "STANDING" "tGravityAcc.std.Z" -0.95
23 "STANDING" "tBodyAccJerk.mean.X" 0.08
23 "STANDING" "tBodyAccJerk.mean.Y" 0.01
23 "STANDING" "tBodyAccJerk.mean.Z" -0.01
23 "STANDING" "tBodyAccJerk.std.X" -0.98
23 "STANDING" "tBodyAccJerk.std.Y" -0.98
23 "STANDING" "tBodyAccJerk.std.Z" -0.97
23 "STANDING" "tBodyGyro.mean.X" -0.03
23 "STANDING" "tBodyGyro.mean.Y" -0.07
23 "STANDING" "tBodyGyro.mean.Z" 0.08
23 "STANDING" "tBodyGyro.std.X" -0.94
23 "STANDING" "tBodyGyro.std.Y" -0.95
23 "STANDING" "tBodyGyro.std.Z" -0.96
23 "STANDING" "tBodyGyroJerk.mean.X" -0.1
23 "STANDING" "tBodyGyroJerk.mean.Y" -0.04
23 "STANDING" "tBodyGyroJerk.mean.Z" -0.05
23 "STANDING" "tBodyGyroJerk.std.X" -0.97
23 "STANDING" "tBodyGyroJerk.std.Y" -0.97
23 "STANDING" "tBodyGyroJerk.std.Z" -0.98
23 "STANDING" "tBodyAccMag.mean" -0.96
23 "STANDING" "tBodyAccMag.std" -0.95
23 "STANDING" "tGravityAccMag.mean" -0.96
23 "STANDING" "tGravityAccMag.std" -0.95
23 "STANDING" "tBodyAccJerkMag.mean" -0.98
23 "STANDING" "tBodyAccJerkMag.std" -0.97
23 "STANDING" "tBodyGyroMag.mean" -0.94
23 "STANDING" "tBodyGyroMag.std" -0.92
23 "STANDING" "tBodyGyroJerkMag.mean" -0.98
23 "STANDING" "tBodyGyroJerkMag.std" -0.97
23 "STANDING" "fBodyAcc.mean.X" -0.98
23 "STANDING" "fBodyAcc.mean.Y" -0.96
23 "STANDING" "fBodyAcc.mean.Z" -0.95
23 "STANDING" "fBodyAcc.std.X" -0.99
23 "STANDING" "fBodyAcc.std.Y" -0.96
23 "STANDING" "fBodyAcc.std.Z" -0.93
23 "STANDING" "fBodyAcc.meanFreq.X" 0
23 "STANDING" "fBodyAcc.meanFreq.Y" 0
23 "STANDING" "fBodyAcc.meanFreq.Z" 0
23 "STANDING" "fBodyAccJerk.mean.X" -0.98
23 "STANDING" "fBodyAccJerk.mean.Y" -0.98
23 "STANDING" "fBodyAccJerk.mean.Z" -0.97
23 "STANDING" "fBodyAccJerk.std.X" -0.98
23 "STANDING" "fBodyAccJerk.std.Y" -0.98
23 "STANDING" "fBodyAccJerk.std.Z" -0.98
23 "STANDING" "fBodyAccJerk.meanFreq.X" 0.2
23 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.09
23 "STANDING" "fBodyAccJerk.meanFreq.Z" -0.1
23 "STANDING" "fBodyGyro.mean.X" -0.95
23 "STANDING" "fBodyGyro.mean.Y" -0.95
23 "STANDING" "fBodyGyro.mean.Z" -0.97
23 "STANDING" "fBodyGyro.std.X" -0.94
23 "STANDING" "fBodyGyro.std.Y" -0.95
23 "STANDING" "fBodyGyro.std.Z" -0.96
23 "STANDING" "fBodyGyro.meanFreq.X" -0.29
23 "STANDING" "fBodyGyro.meanFreq.Y" -0.2
23 "STANDING" "fBodyGyro.meanFreq.Z" -0.16
23 "STANDING" "fBodyAccMag.mean" -0.96
23 "STANDING" "fBodyAccMag.std" -0.96
23 "STANDING" "fBodyAccMag.meanFreq" 0.06
23 "STANDING" "fBodyBodyAccJerkMag.mean" -0.97
23 "STANDING" "fBodyBodyAccJerkMag.std" -0.98
23 "STANDING" "fBodyBodyAccJerkMag.meanFreq" 0.26
23 "STANDING" "fBodyBodyGyroMag.mean" -0.94
23 "STANDING" "fBodyBodyGyroMag.std" -0.92
23 "STANDING" "fBodyBodyGyroMag.meanFreq" -0.12
23 "STANDING" "fBodyBodyGyroJerkMag.mean" -0.97
23 "STANDING" "fBodyBodyGyroJerkMag.std" -0.97
23 "STANDING" "fBodyBodyGyroJerkMag.meanFreq" 0.13
23 "LAYING" "tBodyAcc.mean.X" 0.27
23 "LAYING" "tBodyAcc.mean.Y" -0.02
23 "LAYING" "tBodyAcc.mean.Z" -0.1
23 "LAYING" "tBodyAcc.std.X" -0.96
23 "LAYING" "tBodyAcc.std.Y" -0.98
23 "LAYING" "tBodyAcc.std.Z" -0.97
23 "LAYING" "tGravityAcc.mean.X" -0.39
23 "LAYING" "tGravityAcc.mean.Y" 0.44
23 "LAYING" "tGravityAcc.mean.Z" 0.92
23 "LAYING" "tGravityAcc.std.X" -0.95
23 "LAYING" "tGravityAcc.std.Y" -0.98
23 "LAYING" "tGravityAcc.std.Z" -0.98
23 "LAYING" "tBodyAccJerk.mean.X" 0.08
23 "LAYING" "tBodyAccJerk.mean.Y" 0.02
23 "LAYING" "tBodyAccJerk.mean.Z" -0.01
23 "LAYING" "tBodyAccJerk.std.X" -0.99
23 "LAYING" "tBodyAccJerk.std.Y" -0.99
23 "LAYING" "tBodyAccJerk.std.Z" -0.98
23 "LAYING" "tBodyGyro.mean.X" -0.01
23 "LAYING" "tBodyGyro.mean.Y" -0.11
23 "LAYING" "tBodyGyro.mean.Z" 0.11
23 "LAYING" "tBodyGyro.std.X" -0.98
23 "LAYING" "tBodyGyro.std.Y" -0.96
23 "LAYING" "tBodyGyro.std.Z" -0.98
23 "LAYING" "tBodyGyroJerk.mean.X" -0.1
23 "LAYING" "tBodyGyroJerk.mean.Y" -0.04
23 "LAYING" "tBodyGyroJerk.mean.Z" -0.06
23 "LAYING" "tBodyGyroJerk.std.X" -0.99
23 "LAYING" "tBodyGyroJerk.std.Y" -0.98
23 "LAYING" "tBodyGyroJerk.std.Z" -0.99
23 "LAYING" "tBodyAccMag.mean" -0.96
23 "LAYING" "tBodyAccMag.std" -0.96
23 "LAYING" "tGravityAccMag.mean" -0.96
23 "LAYING" "tGravityAccMag.std" -0.96
23 "LAYING" "tBodyAccJerkMag.mean" -0.99
23 "LAYING" "tBodyAccJerkMag.std" -0.99
23 "LAYING" "tBodyGyroMag.mean" -0.95
23 "LAYING" "tBodyGyroMag.std" -0.96
23 "LAYING" "tBodyGyroJerkMag.mean" -0.98
23 "LAYING" "tBodyGyroJerkMag.std" -0.98
23 "LAYING" "fBodyAcc.mean.X" -0.97
23 "LAYING" "fBodyAcc.mean.Y" -0.98
23 "LAYING" "fBodyAcc.mean.Z" -0.98
23 "LAYING" "fBodyAcc.std.X" -0.95
23 "LAYING" "fBodyAcc.std.Y" -0.97
23 "LAYING" "fBodyAcc.std.Z" -0.97
23 "LAYING" "fBodyAcc.meanFreq.X" -0.42
23 "LAYING" "fBodyAcc.meanFreq.Y" 0.06
23 "LAYING" "fBodyAcc.meanFreq.Z" 0.3
23 "LAYING" "fBodyAccJerk.mean.X" -0.99
23 "LAYING" "fBodyAccJerk.mean.Y" -0.99
23 "LAYING" "fBodyAccJerk.mean.Z" -0.98
23 "LAYING" "fBodyAccJerk.std.X" -0.99
23 "LAYING" "fBodyAccJerk.std.Y" -0.99
23 "LAYING" "fBodyAccJerk.std.Z" -0.99
23 "LAYING" "fBodyAccJerk.meanFreq.X" 0.21
23 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.1
23 "LAYING" "fBodyAccJerk.meanFreq.Z" 0.23
23 "LAYING" "fBodyGyro.mean.X" -0.98
23 "LAYING" "fBodyGyro.mean.Y" -0.97
23 "LAYING" "fBodyGyro.mean.Z" -0.98
23 "LAYING" "fBodyGyro.std.X" -0.98
23 "LAYING" "fBodyGyro.std.Y" -0.95
23 "LAYING" "fBodyGyro.std.Z" -0.99
23 "LAYING" "fBodyGyro.meanFreq.X" 0.13
23 "LAYING" "fBodyGyro.meanFreq.Y" -0.15
23 "LAYING" "fBodyGyro.meanFreq.Z" 0.29
23 "LAYING" "fBodyAccMag.mean" -0.97
23 "LAYING" "fBodyAccMag.std" -0.96
23 "LAYING" "fBodyAccMag.meanFreq" 0.04
23 "LAYING" "fBodyBodyAccJerkMag.mean" -0.99
23 "LAYING" "fBodyBodyAccJerkMag.std" -0.99
23 "LAYING" "fBodyBodyAccJerkMag.meanFreq" 0.34
23 "LAYING" "fBodyBodyGyroMag.mean" -0.97
23 "LAYING" "fBodyBodyGyroMag.std" -0.96
23 "LAYING" "fBodyBodyGyroMag.meanFreq" 0.1
23 "LAYING" "fBodyBodyGyroJerkMag.mean" -0.98
23 "LAYING" "fBodyBodyGyroJerkMag.std" -0.98
23 "LAYING" "fBodyBodyGyroJerkMag.meanFreq" 0.23
24 "WALKING" "tBodyAcc.mean.X" 0.28
24 "WALKING" "tBodyAcc.mean.Y" -0.02
24 "WALKING" "tBodyAcc.mean.Z" -0.11
24 "WALKING" "tBodyAcc.std.X" -0.47
24 "WALKING" "tBodyAcc.std.Y" -0.15
24 "WALKING" "tBodyAcc.std.Z" -0.29
24 "WALKING" "tGravityAcc.mean.X" 0.96
24 "WALKING" "tGravityAcc.mean.Y" -0.12
24 "WALKING" "tGravityAcc.mean.Z" -0.14
24 "WALKING" "tGravityAcc.std.X" -0.98
24 "WALKING" "tGravityAcc.std.Y" -0.96
24 "WALKING" "tGravityAcc.std.Z" -0.96
24 "WALKING" "tBodyAccJerk.mean.X" 0.07
24 "WALKING" "tBodyAccJerk.mean.Y" 0.01
24 "WALKING" "tBodyAccJerk.mean.Z" -0.01
24 "WALKING" "tBodyAccJerk.std.X" -0.49
24 "WALKING" "tBodyAccJerk.std.Y" -0.3
24 "WALKING" "tBodyAccJerk.std.Z" -0.49
24 "WALKING" "tBodyGyro.mean.X" -0.05
24 "WALKING" "tBodyGyro.mean.Y" -0.07
24 "WALKING" "tBodyGyro.mean.Z" 0.1
24 "WALKING" "tBodyGyro.std.X" -0.58
24 "WALKING" "tBodyGyro.std.Y" -0.49
24 "WALKING" "tBodyGyro.std.Z" -0.4
24 "WALKING" "tBodyGyroJerk.mean.X" -0.06
24 "WALKING" "tBodyGyroJerk.mean.Y" -0.05
24 "WALKING" "tBodyGyroJerk.mean.Z" -0.07
24 "WALKING" "tBodyGyroJerk.std.X" -0.49
24 "WALKING" "tBodyGyroJerk.std.Y" -0.51
24 "WALKING" "tBodyGyroJerk.std.Z" -0.56
24 "WALKING" "tBodyAccMag.mean" -0.3
24 "WALKING" "tBodyAccMag.std" -0.48
24 "WALKING" "tGravityAccMag.mean" -0.3
24 "WALKING" "tGravityAccMag.std" -0.48
24 "WALKING" "tBodyAccJerkMag.mean" -0.4
24 "WALKING" "tBodyAccJerkMag.std" -0.41
24 "WALKING" "tBodyGyroMag.mean" -0.4
24 "WALKING" "tBodyGyroMag.std" -0.56
24 "WALKING" "tBodyGyroJerkMag.mean" -0.51
24 "WALKING" "tBodyGyroJerkMag.std" -0.56
24 "WALKING" "fBodyAcc.mean.X" -0.49
24 "WALKING" "fBodyAcc.mean.Y" -0.2
24 "WALKING" "fBodyAcc.mean.Z" -0.34
24 "WALKING" "fBodyAcc.std.X" -0.46
24 "WALKING" "fBodyAcc.std.Y" -0.18
24 "WALKING" "fBodyAcc.std.Z" -0.31
24 "WALKING" "fBodyAcc.meanFreq.X" -0.31
24 "WALKING" "fBodyAcc.meanFreq.Y" -0.07
24 "WALKING" "fBodyAcc.meanFreq.Z" 0.03
24 "WALKING" "fBodyAccJerk.mean.X" -0.51
24 "WALKING" "fBodyAccJerk.mean.Y" -0.35
24 "WALKING" "fBodyAccJerk.mean.Z" -0.47
24 "WALKING" "fBodyAccJerk.std.X" -0.51
24 "WALKING" "fBodyAccJerk.std.Y" -0.29
24 "WALKING" "fBodyAccJerk.std.Z" -0.51
24 "WALKING" "fBodyAccJerk.meanFreq.X" -0.25
24 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.44
24 "WALKING" "fBodyAccJerk.meanFreq.Z" -0.4
24 "WALKING" "fBodyGyro.mean.X" -0.47
24 "WALKING" "fBodyGyro.mean.Y" -0.48
24 "WALKING" "fBodyGyro.mean.Z" -0.39
24 "WALKING" "fBodyGyro.std.X" -0.62
24 "WALKING" "fBodyGyro.std.Y" -0.5
24 "WALKING" "fBodyGyro.std.Z" -0.45
24 "WALKING" "fBodyGyro.meanFreq.X" -0.06
24 "WALKING" "fBodyGyro.meanFreq.Y" 0.05
24 "WALKING" "fBodyGyro.meanFreq.Z" -0.22
24 "WALKING" "fBodyAccMag.mean" -0.43
24 "WALKING" "fBodyAccMag.std" -0.59
24 "WALKING" "fBodyAccMag.meanFreq" 0.15
24 "WALKING" "fBodyBodyAccJerkMag.mean" -0.42
24 "WALKING" "fBodyBodyAccJerkMag.std" -0.4
24 "WALKING" "fBodyBodyAccJerkMag.meanFreq" 0.1
24 "WALKING" "fBodyBodyGyroMag.mean" -0.53
24 "WALKING" "fBodyBodyGyroMag.std" -0.67
24 "WALKING" "fBodyBodyGyroMag.meanFreq" 0.35
24 "WALKING" "fBodyBodyGyroJerkMag.mean" -0.57
24 "WALKING" "fBodyBodyGyroJerkMag.std" -0.57
24 "WALKING" "fBodyBodyGyroJerkMag.meanFreq" 0.21
24 "WALKING_UPSTAIRS" "tBodyAcc.mean.X" 0.27
24 "WALKING_UPSTAIRS" "tBodyAcc.mean.Y" -0.03
24 "WALKING_UPSTAIRS" "tBodyAcc.mean.Z" -0.11
24 "WALKING_UPSTAIRS" "tBodyAcc.std.X" -0.34
24 "WALKING_UPSTAIRS" "tBodyAcc.std.Y" -0.12
24 "WALKING_UPSTAIRS" "tBodyAcc.std.Z" -0.26
24 "WALKING_UPSTAIRS" "tGravityAcc.mean.X" 0.91
24 "WALKING_UPSTAIRS" "tGravityAcc.mean.Y" -0.24
24 "WALKING_UPSTAIRS" "tGravityAcc.mean.Z" -0.23
24 "WALKING_UPSTAIRS" "tGravityAcc.std.X" -0.96
24 "WALKING_UPSTAIRS" "tGravityAcc.std.Y" -0.92
24 "WALKING_UPSTAIRS" "tGravityAcc.std.Z" -0.93
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.X" 0.09
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Y" -0.02
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Z" -0.01
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std.X" -0.5
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Y" -0.52
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Z" -0.52
24 "WALKING_UPSTAIRS" "tBodyGyro.mean.X" 0.09
24 "WALKING_UPSTAIRS" "tBodyGyro.mean.Y" -0.11
24 "WALKING_UPSTAIRS" "tBodyGyro.mean.Z" 0.02
24 "WALKING_UPSTAIRS" "tBodyGyro.std.X" -0.58
24 "WALKING_UPSTAIRS" "tBodyGyro.std.Y" -0.57
24 "WALKING_UPSTAIRS" "tBodyGyro.std.Z" -0.27
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.X" -0.15
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Y" -0.03
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Z" -0.05
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.X" -0.64
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Y" -0.65
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Z" -0.65
24 "WALKING_UPSTAIRS" "tBodyAccMag.mean" -0.23
24 "WALKING_UPSTAIRS" "tBodyAccMag.std" -0.31
24 "WALKING_UPSTAIRS" "tGravityAccMag.mean" -0.23
24 "WALKING_UPSTAIRS" "tGravityAccMag.std" -0.31
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean" -0.49
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std" -0.44
24 "WALKING_UPSTAIRS" "tBodyGyroMag.mean" -0.33
24 "WALKING_UPSTAIRS" "tBodyGyroMag.std" -0.5
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean" -0.66
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std" -0.64
24 "WALKING_UPSTAIRS" "fBodyAcc.mean.X" -0.4
24 "WALKING_UPSTAIRS" "fBodyAcc.mean.Y" -0.25
24 "WALKING_UPSTAIRS" "fBodyAcc.mean.Z" -0.31
24 "WALKING_UPSTAIRS" "fBodyAcc.std.X" -0.33
24 "WALKING_UPSTAIRS" "fBodyAcc.std.Y" -0.11
24 "WALKING_UPSTAIRS" "fBodyAcc.std.Z" -0.28
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.X" -0.5
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Y" -0.27
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Z" -0.1
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.X" -0.52
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Y" -0.53
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Z" -0.48
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std.X" -0.53
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Y" -0.54
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Z" -0.56
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.39
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.51
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.43
24 "WALKING_UPSTAIRS" "fBodyGyro.mean.X" -0.5
24 "WALKING_UPSTAIRS" "fBodyGyro.mean.Y" -0.55
24 "WALKING_UPSTAIRS" "fBodyGyro.mean.Z" -0.37
24 "WALKING_UPSTAIRS" "fBodyGyro.std.X" -0.6
24 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.59
24 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.31
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.19
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Y" -0.07
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Z" -0.34
24 "WALKING_UPSTAIRS" "fBodyAccMag.mean" -0.32
24 "WALKING_UPSTAIRS" "fBodyAccMag.std" -0.41
24 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq" -0.11
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean" -0.43
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std" -0.46
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.01
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean" -0.56
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std" -0.55
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq" -0.06
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean" -0.65
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std" -0.65
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.01
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.X" 0.29
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Y" -0.01
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Z" -0.1
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std.X" -0.08
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Y" -0.1
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Z" -0.21
24 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.X" 0.95
24 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.Y" -0.13
